Parameterization,N,Run,Variable,Median R_hat,Maximum R_hat,Diagnostics OK,Mean,q05,q50,q95
Non-centered,256,93,log_sigma_sq,1.001105,1.00248,True,-0.919906224902825,-1.677958875,-0.9613176699999999,-0.042395512200000346
Non-centered,256,93,theta[1],1.001105,1.00248,True,1.0244034093825,0.79339487,1.02343595,1.2621219350000001
Non-centered,256,94,log_sigma_sq,1.0021550000000001,1.00364,True,-0.9216079482242001,-1.708639035,-0.9735351400000001,0.00928682035999931
Non-centered,256,94,theta[1],1.0021550000000001,1.00364,True,1.022927729925,0.792490838,1.0242291,1.256010205
Non-centered,256,95,log_sigma_sq,1.004,1.00538,True,-0.9218912954878501,-1.764616135,-0.950526225,0.041112095749999966
Non-centered,256,95,theta[1],1.004,1.00538,True,1.02257492156,0.7938091115000001,1.0229149,1.2578550049999997
Non-centered,256,96,log_sigma_sq,1.00307,1.00579,True,-0.9504564745493499,-1.7374820549999999,-0.962853205,-0.10413811600000021
Non-centered,256,96,theta[1],1.00307,1.00579,True,1.023386352405,0.7904791729999999,1.02121645,1.26092238
Non-centered,256,97,log_sigma_sq,1.0008599999999999,1.00209,True,-0.9098866216990475,-1.708284285,-0.93989596,0.02153911444999987
Non-centered,256,97,theta[1],1.0008599999999999,1.00209,True,1.025501870435,0.79446125,1.02478885,1.2619797349999997
Non-centered,256,98,log_sigma_sq,1.002845,1.00686,True,-0.90114398925549,-1.70416064,-0.955746215,0.07373374744999922
Non-centered,256,98,theta[1],1.002845,1.00686,True,1.0225916465175,0.7941436805000001,1.02156445,1.2530102200000002
Non-centered,256,99,log_sigma_sq,1.0010949999999998,1.00272,True,-0.903576545093825,-1.681864285,-0.9318865000000001,0.006295665769999448
Non-centered,256,99,theta[1],1.0010949999999998,1.00272,True,1.0261483773975002,0.7993254315000001,1.02404665,1.2640303499999999
Non-centered,256,100,log_sigma_sq,1.003095,1.00914,True,-0.892130688094325,-1.68485851,-0.9225075949999999,0.006875433444999725
Non-centered,256,100,theta[1],1.003095,1.00914,True,1.0207246998975001,0.786305824,1.0185118499999999,1.2592471649999997
Non-centered,2048,1,log_sigma_sq,1.01633,1.02047,False,-0.89414403988666,-1.6237837000000002,-0.93741398,0.019973848399999966
Non-centered,2048,1,theta[1],1.01633,1.02047,False,0.9612061109475,0.878572029,0.96131281,1.04553643
Non-centered,2048,2,log_sigma_sq,1.002035,1.00406,True,-0.93883698168935,-1.67959423,-0.97028336,-0.048898185400000224
Non-centered,2048,2,theta[1],1.002035,1.00406,True,0.9617031761825,0.880664972,0.961709305,1.04324808
Non-centered,2048,3,log_sigma_sq,1.015975,1.02223,False,-0.8948193415833026,-1.6622625199999999,-0.922677625,-0.03515806820000061
Non-centered,2048,3,theta[1],1.015975,1.02223,False,0.9619589379475001,0.881977345,0.961985335,1.042799415
Non-centered,2048,4,log_sigma_sq,1.01407,1.01726,False,-0.911047109549175,-1.64492365,-0.9692495350000001,-0.02313947490000043
Non-centered,2048,4,theta[1],1.01407,1.01726,False,0.960835736965,0.881636626,0.9601858,1.04013465
Non-centered,2048,5,log_sigma_sq,1.01147,1.0149,False,-0.8581475400821851,-1.579098325,-0.90391238,0.004418967699999518
Non-centered,2048,5,theta[1],1.01147,1.0149,False,0.9615950725775,0.8800498515,0.96030593,1.0426246700000001
Non-centered,2048,6,log_sigma_sq,1.02258,1.02852,False,-0.8474193054453449,-1.6277895999999998,-0.89352137,0.08343975639999987
Non-centered,2048,6,theta[1],1.02258,1.02852,False,0.9617622591375,0.8798469405,0.9625258050000001,1.043791855
Non-centered,2048,7,log_sigma_sq,1.0079500000000001,1.01046,True,-0.8953553787356875,-1.622049805,-0.9168794849999999,-0.04774139710000023
Non-centered,2048,7,theta[1],1.0079500000000001,1.01046,True,0.96294586816,0.879659996,0.963365185,1.045418525
Non-centered,2048,8,log_sigma_sq,1.01147,1.01557,False,-0.8641476832580525,-1.629635475,-0.90230911,0.03914546084999906
Non-centered,2048,8,theta[1],1.01147,1.01557,False,0.9610220602375,0.8797975250000001,0.959165885,1.04492892
Non-centered,2048,9,log_sigma_sq,1.00964,1.01173,True,-0.882478976911675,-1.618483295,-0.925590095,0.015131214499999747
Non-centered,2048,9,theta[1],1.00964,1.01173,True,0.9617464092575,0.880974821,0.961600015,1.03969282
Non-centered,2048,10,log_sigma_sq,1.001655,1.00221,True,-0.87936186735385,-1.618827265,-0.9154560700000001,-0.0348196727500002
Non-centered,2048,10,theta[1],1.001655,1.00221,True,0.9609049618075,0.8816000300000001,0.9606793250000001,1.0426015350000002
Non-centered,2048,11,log_sigma_sq,1.0034049999999999,1.00468,True,-0.8587600579712525,-1.587799265,-0.895788465,0.0006792405084999696
Non-centered,2048,11,theta[1],1.0034049999999999,1.00468,True,0.9605627254374999,0.879740364,0.9607247649999999,1.0388429899999998
Non-centered,2048,12,log_sigma_sq,1.00909,1.01294,True,-0.8416163937818475,-1.6142546999999998,-0.8838837500000001,0.08147117389999947
Non-centered,2048,12,theta[1],1.00909,1.01294,True,0.9620367623925,0.881411096,0.9618014100000001,1.0434024599999998
Non-centered,2048,13,log_sigma_sq,1.006605,1.00916,True,-0.85096209689151,-1.580169195,-0.87972272,-0.0554490616000004
Non-centered,2048,13,theta[1],1.006605,1.00916,True,0.960681776405,0.8795448065,0.9599994700000001,1.041941275
Non-centered,2048,14,log_sigma_sq,1.00381,1.0051,True,-0.8815785486441751,-1.59526329,-0.917926365,-0.014710726350000156
Non-centered,2048,14,theta[1],1.00381,1.0051,True,0.9616981219324999,0.881833285,0.960581195,1.0412314950000001
Non-centered,2048,15,log_sigma_sq,1.005925,1.00872,True,-0.8390828343862999,-1.5876432649999999,-0.87603549,0.02692830624999891
Non-centered,2048,15,theta[1],1.005925,1.00872,True,0.9631903742175,0.8815655625000001,0.96406397,1.04121771
Non-centered,2048,16,log_sigma_sq,1.0063149999999998,1.00835,True,-0.911112762742145,-1.643332545,-0.939485275,-0.04286201225000081
Non-centered,2048,16,theta[1],1.0063149999999998,1.00835,True,0.962526279375,0.8806756845,0.9626591449999999,1.041854205
Non-centered,2048,17,log_sigma_sq,1.01112,1.014,False,-0.8682965683381,-1.658895625,-0.9141986,0.07174109979999946
Non-centered,2048,17,theta[1],1.01112,1.014,False,0.96198369594,0.8816541795,0.96192177,1.04230372
Non-centered,2048,18,log_sigma_sq,1.00866,1.01089,True,-0.8255665528515999,-1.602038125,-0.88160457,0.16500529149999993
Non-centered,2048,18,theta[1],1.00866,1.01089,True,0.961289503535,0.882050775,0.9596401299999999,1.0450496
Non-centered,2048,19,log_sigma_sq,1.0048149999999998,1.00597,True,-0.8843579054986225,-1.6159351549999998,-0.90920523,-0.06657948925000029
Non-centered,2048,19,theta[1],1.0048149999999998,1.00597,True,0.9601642198725001,0.8768344285,0.959676875,1.0411608849999998
Non-centered,2048,20,log_sigma_sq,1.015705,1.02158,False,-0.867717589670845,-1.603003315,-0.90732298,-0.00021336697350050307
Non-centered,2048,20,theta[1],1.015705,1.02158,False,0.9619286359225,0.8816237535,0.96233871,1.042857805
Non-centered,2048,21,log_sigma_sq,1.0073699999999999,1.00975,True,-0.844148931702857,-1.6044874150000001,-0.8998930350000001,0.16056763599999957
Non-centered,2048,21,theta[1],1.0073699999999999,1.00975,True,0.9626956812275,0.88287012,0.9626620400000001,1.043439055
Non-centered,2048,22,log_sigma_sq,1.011755,1.01433,False,-0.8391579484841499,-1.613406285,-0.907171025,0.1980162654999994
Non-centered,2048,22,theta[1],1.011755,1.01433,False,0.96187251586,0.8792662175,0.961109115,1.043775195
Non-centered,2048,23,log_sigma_sq,1.00818,1.01392,True,-0.854696694168925,-1.583170845,-0.9033606999999999,0.03644620259999923
Non-centered,2048,23,theta[1],1.00818,1.01392,True,0.9624053344975,0.8792294025,0.964087495,1.0454275199999998
Non-centered,2048,24,log_sigma_sq,1.007185,1.00824,True,-0.8927071161193499,-1.6227189750000002,-0.93228531,-0.02681030485000012
Non-centered,2048,24,theta[1],1.007185,1.00824,True,0.9627826876325001,0.879250811,0.96411079,1.044041805
Non-centered,2048,25,log_sigma_sq,1.01144,1.01404,False,-0.8744741117890324,-1.624402835,-0.908989635,0.007815344484999796
Non-centered,2048,25,theta[1],1.01144,1.01404,False,0.9625082846349999,0.8766020285,0.963309215,1.044969485
Non-centered,2048,26,log_sigma_sq,1.0048599999999999,1.00914,True,-0.86624117645585,-1.6131882249999998,-0.912431115,0.028548588099999824
Non-centered,2048,26,theta[1],1.0048599999999999,1.00914,True,0.962543209245,0.8808569549999999,0.96228227,1.044554385
Non-centered,2048,27,log_sigma_sq,1.002545,1.00298,True,-0.8482049607550626,-1.5818359499999999,-0.893338505,0.050900593449999254
Non-centered,2048,27,theta[1],1.002545,1.00298,True,0.962239620155,0.883258733,0.96268837,1.04137302
Non-centered,2048,28,log_sigma_sq,1.0048,1.0064,True,-0.8362011831158445,-1.6054674100000002,-0.8944273949999999,0.11914791099999968
Non-centered,2048,28,theta[1],1.0048,1.0064,True,0.9611600458375,0.877003428,0.9622705300000001,1.0418094150000001
Non-centered,2048,29,log_sigma_sq,1.00365,1.00737,True,-0.8878253402530175,-1.626081935,-0.951776605,0.009213164349999855
Non-centered,2048,29,theta[1],1.00365,1.00737,True,0.962530915715,0.8813299565,0.961373315,1.044596205
Non-centered,2048,30,log_sigma_sq,1.01033,1.0148,False,-0.9170155797973251,-1.66520208,-0.950374195,-0.027054824250000553
Non-centered,2048,30,theta[1],1.01033,1.0148,False,0.961749743415,0.885999707,0.961602455,1.03974604
Non-centered,2048,31,log_sigma_sq,1.0025650000000002,1.00369,True,-0.8927743274385848,-1.6585177500000001,-0.93132433,-0.0448600249500006
Non-centered,2048,31,theta[1],1.0025650000000002,1.00369,True,0.960439409815,0.877586211,0.961092735,1.042014875
Non-centered,2048,32,log_sigma_sq,1.01112,1.01342,False,-0.85341341937934,-1.592073015,-0.8821571800000001,0.01295417289999963
Non-centered,2048,32,theta[1],1.01112,1.01342,False,0.9618293039,0.8811862105,0.96077895,1.04429869
Non-centered,2048,33,log_sigma_sq,1.0030649999999999,1.00403,True,-0.8555372150449,-1.65109522,-0.8943128250000001,0.03567631814999915
Non-centered,2048,33,theta[1],1.0030649999999999,1.00403,True,0.962330330425,0.8804167645,0.9629505199999999,1.045299715
Non-centered,2048,34,log_sigma_sq,1.00559,1.00705,True,-0.8715868609423735,-1.613286115,-0.9194475950000001,0.013125377699999467
Non-centered,2048,34,theta[1],1.00559,1.00705,True,0.9610565596675,0.8797110985000001,0.9606655,1.042635115
Non-centered,2048,35,log_sigma_sq,1.01519,1.01855,False,-0.85098910140343,-1.60691929,-0.89331709,0.08501969334999993
Non-centered,2048,35,theta[1],1.01519,1.01855,False,0.9616838988199999,0.881855669,0.9615050199999999,1.041880175
Non-centered,2048,36,log_sigma_sq,1.005385,1.00736,True,-0.8829687140633,-1.63357398,-0.9245940500000001,0.008020818764999715
Non-centered,2048,36,theta[1],1.005385,1.00736,True,0.962128453135,0.8829279815,0.96278651,1.04246914
Non-centered,2048,37,log_sigma_sq,1.01528,1.01812,False,-0.843700607088195,-1.5997319049999998,-0.887034395,0.0228005344999996
Non-centered,2048,37,theta[1],1.01528,1.01812,False,0.9608163796325,0.8809717265,0.95977466,1.0443643999999999
Non-centered,2048,38,log_sigma_sq,1.0144549999999999,1.01744,False,-0.8746121553227999,-1.640914285,-0.9076482050000001,0.011304992649999297
Non-centered,2048,38,theta[1],1.0144549999999999,1.01744,False,0.9620419310375,0.879842073,0.961486395,1.04573355
Non-centered,2048,39,log_sigma_sq,1.0110899999999998,1.01375,False,-0.8815224407405174,-1.6623571299999997,-0.904769295,-0.04826276100000029
Non-centered,2048,39,theta[1],1.0110899999999998,1.01375,False,0.9610585891125,0.8779266920000001,0.961779125,1.0430575149999999
Non-centered,2048,40,log_sigma_sq,1.00519,1.00799,True,-0.900921898328945,-1.618504075,-0.953972845,-0.03158267525000065
Non-centered,2048,40,theta[1],1.00519,1.00799,True,0.9636863533825,0.8822998750000001,0.96447746,1.0445483899999999
Non-centered,2048,41,log_sigma_sq,1.00624,1.00787,True,-0.9215995583684925,-1.6499491649999998,-0.9711288,-0.012894597000000292
Non-centered,2048,41,theta[1],1.00624,1.00787,True,0.9618284134775,0.8823676770000001,0.96138795,1.041330665
Non-centered,2048,42,log_sigma_sq,1.01063,1.01497,False,-0.8700550832682424,-1.654210575,-0.900506645,0.0468692382999997
Non-centered,2048,42,theta[1],1.01063,1.01497,False,0.961741185105,0.880630504,0.96140337,1.0451574750000001
Non-centered,2048,43,log_sigma_sq,1.00285,1.00458,True,-0.879639926464557,-1.6305725,-0.92069398,-0.0112220817750011
Non-centered,2048,43,theta[1],1.00285,1.00458,True,0.96109632553,0.8810478075,0.9600419600000001,1.0418674499999998
Non-centered,2048,44,log_sigma_sq,1.002885,1.00357,True,-0.8994953317773925,-1.685549595,-0.92650573,-0.024699718050000673
Non-centered,2048,44,theta[1],1.002885,1.00357,True,0.9614808666825,0.880535826,0.961521415,1.042068335
Non-centered,2048,45,log_sigma_sq,1.001945,1.0023,True,-0.9008335882267695,-1.64317883,-0.948685715,0.0003577158658984923
Non-centered,2048,45,theta[1],1.001945,1.0023,True,0.9625568170625,0.8818422164999999,0.9632547499999999,1.04252982
Non-centered,2048,46,log_sigma_sq,1.005215,1.00671,True,-0.935836508936675,-1.657269435,-0.966006135,-0.12838673700000058
Non-centered,2048,46,theta[1],1.005215,1.00671,True,0.9623113110675,0.881169071,0.9622182399999999,1.0431685549999998
Non-centered,2048,47,log_sigma_sq,1.005245,1.00722,True,-0.8983763422094201,-1.637351005,-0.942410135,0.014330381899999908
Non-centered,2048,47,theta[1],1.005245,1.00722,True,0.9621365100275,0.8817088465,0.9617311500000001,1.044567115
Non-centered,2048,48,log_sigma_sq,1.01023,1.01292,False,-0.89573362502955,-1.6201133749999999,-0.9415182799999999,0.054795606649999655
Non-centered,2048,48,theta[1],1.01023,1.01292,False,0.9615656039075,0.879949908,0.961282535,1.04551594
Non-centered,2048,49,log_sigma_sq,1.00378,1.00513,True,-0.902586520314185,-1.626644775,-0.941028395,-0.043652180550000266
Non-centered,2048,49,theta[1],1.00378,1.00513,True,0.9603628882425,0.879554566,0.96008328,1.042791805
Non-centered,2048,50,log_sigma_sq,1.00793,1.01049,True,-0.8347898241716325,-1.594281615,-0.87767862,0.06354402909999994
Non-centered,2048,50,theta[1],1.00793,1.01049,True,0.96215579859,0.882286139,0.962394705,1.041790595
Non-centered,2048,51,log_sigma_sq,1.00265,1.00288,True,-0.830921820354445,-1.581131395,-0.8639892650000001,0.10565284899999922
Non-centered,2048,51,theta[1],1.00265,1.00288,True,0.9611493042274999,0.8809202334999999,0.961002125,1.0410081549999999
Non-centered,2048,52,log_sigma_sq,1.0053649999999998,1.00748,True,-0.8803168316154399,-1.657631805,-0.919279425,-0.013425337250000665
Non-centered,2048,52,theta[1],1.0053649999999998,1.00748,True,0.9616501137475,0.881611901,0.96137333,1.043641245
Non-centered,2048,53,log_sigma_sq,1.0091450000000002,1.01167,True,-0.8739691250056151,-1.6027167500000001,-0.90571935,-0.040085569450000115
Non-centered,2048,53,theta[1],1.0091450000000002,1.01167,True,0.96175686595,0.8797012590000001,0.96136662,1.0439774149999999
Non-centered,2048,54,log_sigma_sq,1.00786,1.00987,True,-0.8804567067532251,-1.60910084,-0.91146628,0.024759564749999248
Non-centered,2048,54,theta[1],1.00786,1.00987,True,0.9611468112325,0.879530639,0.960759885,1.04803346
Non-centered,2048,55,log_sigma_sq,1.0031050000000001,1.0043,True,-0.9170802019444425,-1.6444775,-0.9446665750000001,-0.09315137845000006
Non-centered,2048,55,theta[1],1.0031050000000001,1.0043,True,0.9622443142825,0.879675769,0.960758725,1.045878165
Non-centered,2048,56,log_sigma_sq,1.00686,1.00994,True,-0.91389258659299,-1.66537198,-0.93586548,-0.042933968800000756
Non-centered,2048,56,theta[1],1.00686,1.00994,True,0.9617164508925,0.8828332689999999,0.9611178,1.04194236
Non-centered,2048,57,log_sigma_sq,1.003115,1.00404,True,-0.8622534365420149,-1.5834447950000001,-0.88872594,-0.03959589
Non-centered,2048,57,theta[1],1.003115,1.00404,True,0.9614570615325,0.879340054,0.96091952,1.0446780599999999
Non-centered,2048,58,log_sigma_sq,1.021265,1.02576,False,-0.8911086290987651,-1.652872575,-0.94078277,0.026970891849999935
Non-centered,2048,58,theta[1],1.021265,1.02576,False,0.9596349873775,0.8767388245000001,0.958996575,1.041764915
Non-centered,2048,59,log_sigma_sq,1.01323,1.01707,False,-0.9122318455400275,-1.6017234249999999,-0.94568583,-0.11403890850000005
Non-centered,2048,59,theta[1],1.01323,1.01707,False,0.9607799851775001,0.8824397039999999,0.9616449650000001,1.0406642849999999
Non-centered,2048,60,log_sigma_sq,1.0028700000000002,1.00342,True,-0.9107557779852,-1.62065796,-0.9375085400000001,-0.08592523425000026
Non-centered,2048,60,theta[1],1.0028700000000002,1.00342,True,0.9605000438100001,0.8802338719999999,0.960346595,1.0413420949999999
Non-centered,2048,61,log_sigma_sq,1.010825,1.01425,False,-0.8909489847915625,-1.6431543549999998,-0.9254461350000001,-0.027536790150000726
Non-centered,2048,61,theta[1],1.010825,1.01425,False,0.9616530595475001,0.8801399535,0.961422075,1.044323275
Non-centered,2048,62,log_sigma_sq,1.006075,1.00783,True,-0.8251631465793724,-1.6115381149999999,-0.8659418649999999,0.08690631959999597
Non-centered,2048,62,theta[1],1.006075,1.00783,True,0.9611719472475,0.8839202275,0.961071615,1.04040896
Non-centered,2048,63,log_sigma_sq,1.0100850000000001,1.01298,False,-0.9533748974118176,-1.66908528,-0.98427003,-0.09474568780000031
Non-centered,2048,63,theta[1],1.0100850000000001,1.01298,False,0.9605519102775001,0.8773997335,0.9613811699999999,1.0402481799999999
Non-centered,2048,64,log_sigma_sq,1.0058,1.00868,True,-0.838649321703905,-1.5689018350000001,-0.8916841950000001,0.08685950229999992
Non-centered,2048,64,theta[1],1.0058,1.00868,True,0.96109032136,0.8809554774999999,0.96079526,1.0431566749999999
Non-centered,2048,65,log_sigma_sq,1.0036749999999999,1.00422,True,-0.8925056233010751,-1.635232405,-0.9032989250000001,-0.07142756395000023
Non-centered,2048,65,theta[1],1.0036749999999999,1.00422,True,0.9628653593525001,0.8830692565,0.9628466250000001,1.0421344350000001
Non-centered,2048,66,log_sigma_sq,1.0140449999999999,1.01974,False,-0.8527142780983126,-1.6453137299999998,-0.87320868,0.02131857629999985
Non-centered,2048,66,theta[1],1.0140449999999999,1.01974,False,0.96072182828,0.883069816,0.9605287650000001,1.039523235
Non-centered,2048,67,log_sigma_sq,1.00338,1.00543,True,-0.8949429933871,-1.63091626,-0.93894879,0.028592887649999732
Non-centered,2048,67,theta[1],1.00338,1.00543,True,0.9613916156999999,0.880975333,0.9606578,1.044169435
Non-centered,2048,68,log_sigma_sq,1.00579,1.0073,True,-0.86298307687451,-1.63477385,-0.89732607,0.01667056829999969
Non-centered,2048,68,theta[1],1.00579,1.0073,True,0.962014776665,0.8815503875,0.96136142,1.04414525
Non-centered,2048,69,log_sigma_sq,1.0085700000000002,1.01153,True,-0.9024430607400552,-1.67181535,-0.938125,0.008230120454999776
Non-centered,2048,69,theta[1],1.0085700000000002,1.01153,True,0.9613642640775,0.8791209445,0.9605413650000001,1.0436353600000001
Non-centered,2048,70,log_sigma_sq,1.00545,1.0063,True,-0.9262190986293749,-1.69564998,-0.961304925,-0.03353461845000051
Non-centered,2048,70,theta[1],1.00545,1.0063,True,0.9613890020125,0.8825066685,0.9613980799999999,1.040885905
Non-centered,2048,71,log_sigma_sq,1.011795,1.01564,False,-0.8291442881816701,-1.572602195,-0.8780203,0.0764173737999989
Non-centered,2048,71,theta[1],1.011795,1.01564,False,0.9618178763725,0.87897506,0.961688595,1.0455664
Non-centered,2048,72,log_sigma_sq,1.0036450000000001,1.00505,True,-0.887934668784,-1.6205771549999999,-0.9324562000000001,-0.024778227800000028
Non-centered,2048,72,theta[1],1.0036450000000001,1.00505,True,0.961527022685,0.881121004,0.96135202,1.0443025799999999
Non-centered,2048,73,log_sigma_sq,1.0033349999999999,1.00466,True,-0.8710563275066749,-1.640950225,-0.904551815,-0.011359072350000294
Non-centered,2048,73,theta[1],1.0033349999999999,1.00466,True,0.9620861443275001,0.880122601,0.9624727,1.043667465
Non-centered,2048,74,log_sigma_sq,1.00569,1.00662,True,-0.871532048042975,-1.6085819849999998,-0.9025502249999999,-0.0012728107450008536
Non-centered,2048,74,theta[1],1.00569,1.00662,True,0.9623750705149999,0.8810538339999999,0.96221084,1.04289275
Non-centered,2048,75,log_sigma_sq,1.008095,1.00926,True,-0.914490230724325,-1.630903705,-0.946611235,-0.08937872585000055
Non-centered,2048,75,theta[1],1.008095,1.00926,True,0.9624238207875001,0.8839084875,0.9611316299999999,1.04008265
Non-centered,2048,76,log_sigma_sq,1.01737,1.02159,False,-0.80840378812715,-1.6331800399999998,-0.83928633,0.1676605294999997
Non-centered,2048,76,theta[1],1.01737,1.02159,False,0.961759081895,0.881530752,0.9612204200000001,1.0438795799999998
Non-centered,2048,77,log_sigma_sq,1.006225,1.00798,True,-0.8799433541936,-1.627367915,-0.90555474,-0.012837186350000218
Non-centered,2048,77,theta[1],1.006225,1.00798,True,0.96252020759,0.879901521,0.962724655,1.044638115
Non-centered,2048,78,log_sigma_sq,1.00727,1.00894,True,-0.861274238511225,-1.6364812599999998,-0.9063584250000001,0.03846888499999994
Non-centered,2048,78,theta[1],1.00727,1.00894,True,0.960973943365,0.8819968575,0.96099153,1.04343312
Non-centered,2048,79,log_sigma_sq,1.0037449999999999,1.00528,True,-0.836433656262804,-1.5742013449999999,-0.88016033,0.034433869699999946
Non-centered,2048,79,theta[1],1.0037449999999999,1.00528,True,0.9621135326275,0.880808539,0.96184355,1.0430029200000002
Non-centered,2048,80,log_sigma_sq,1.011455,1.01468,False,-0.8776400223215126,-1.604605495,-0.9225023750000001,-0.025869629650000028
Non-centered,2048,80,theta[1],1.011455,1.01468,False,0.9615078197725,0.8810607565,0.961291455,1.0433022349999999
Non-centered,2048,81,log_sigma_sq,1.0054750000000001,1.00709,True,-0.8767768264011059,-1.6395508699999999,-0.92123412,-0.0352503593000015
Non-centered,2048,81,theta[1],1.0054750000000001,1.00709,True,0.96254144969,0.880004008,0.96241183,1.0448311499999998
Non-centered,2048,82,log_sigma_sq,1.002915,1.00334,True,-0.8438452366826718,-1.58050542,-0.889477445,0.03698896189999959
Non-centered,2048,82,theta[1],1.002915,1.00334,True,0.9611840221875,0.8831047195,0.96136295,1.0414325899999999
Non-centered,2048,83,log_sigma_sq,1.00683,1.00793,True,-0.8491615302964874,-1.60376358,-0.90408837,0.08756135859999915
Non-centered,2048,83,theta[1],1.00683,1.00793,True,0.96071627746,0.8820210875,0.960667515,1.04159846
Non-centered,2048,84,log_sigma_sq,1.00372,1.00594,True,-0.9056166908325736,-1.6570164799999998,-0.93772821,-0.046981478550000226
Non-centered,2048,84,theta[1],1.00372,1.00594,True,0.96007233556,0.880372453,0.95972455,1.0420444199999999
Non-centered,2048,85,log_sigma_sq,1.00301,1.0054,True,-0.9074388208154449,-1.66009228,-0.948536415,-0.030507029450000448
Non-centered,2048,85,theta[1],1.00301,1.0054,True,0.9616284182925,0.8787615485000001,0.962169515,1.04225682
Non-centered,2048,86,log_sigma_sq,1.00187,1.0034,True,-0.858528428840179,-1.603503195,-0.889907775,-0.02141954890000032
Non-centered,2048,86,theta[1],1.00187,1.0034,True,0.9623552710750001,0.881210927,0.9621507499999999,1.04512169
Non-centered,2048,87,log_sigma_sq,1.00484,1.00865,True,-0.8852466823651526,-1.63700537,-0.927177375,-0.017570599900000906
Non-centered,2048,87,theta[1],1.00484,1.00865,True,0.9608200740925001,0.880605902,0.96082771,1.04378799
Non-centered,2048,88,log_sigma_sq,1.00895,1.01054,True,-0.8826672217369226,-1.65027831,-0.923056585,-0.005455253170000039
Non-centered,2048,88,theta[1],1.00895,1.01054,True,0.9601714063325001,0.8809215324999999,0.960547075,1.040266915
Non-centered,2048,89,log_sigma_sq,1.005295,1.00666,True,-0.8561959633151476,-1.5921661100000002,-0.889500225,-0.0041072615795010965
Non-centered,2048,89,theta[1],1.005295,1.00666,True,0.9620971727175,0.8808860510000001,0.9624627,1.0430792500000001
Non-centered,2048,90,log_sigma_sq,1.01214,1.01443,False,-0.906025128531315,-1.68532585,-0.9464486000000001,0.03806501554999945
Non-centered,2048,90,theta[1],1.01214,1.01443,False,0.9611718790750001,0.877203811,0.959955555,1.04482901
Non-centered,2048,91,log_sigma_sq,1.0063,1.00747,True,-0.8716357955661049,-1.64110589,-0.897688575,0.001975809739999949
Non-centered,2048,91,theta[1],1.0063,1.00747,True,0.9620123688400001,0.8803419134999999,0.961470635,1.0439119099999998
Non-centered,2048,92,log_sigma_sq,1.01125,1.0142,False,-0.9014245899437001,-1.65783742,-0.919740155,-0.0734193864000002
Non-centered,2048,92,theta[1],1.01125,1.0142,False,0.9632901926275,0.883820523,0.9635201600000001,1.043906035
Non-centered,2048,93,log_sigma_sq,1.00889,1.00985,True,-0.8282376925401774,-1.616524425,-0.864328855,0.12636014249999986
Non-centered,2048,93,theta[1],1.00889,1.00985,True,0.9616143554650001,0.8811094995,0.962377385,1.0407110499999999
Non-centered,2048,94,log_sigma_sq,1.00359,1.00441,True,-0.9254215492239475,-1.65998102,-0.9747120650000001,-0.05801295665000002
Non-centered,2048,94,theta[1],1.00359,1.00441,True,0.9600782410425,0.8771874820000001,0.95901691,1.0450699449999998
Non-centered,2048,95,log_sigma_sq,1.00784,1.01043,True,-0.8905995140672001,-1.643213775,-0.9299383800000001,-0.0802448997000002
Non-centered,2048,95,theta[1],1.00784,1.01043,True,0.962386352105,0.8828934315,0.961506685,1.044008835
Non-centered,2048,96,log_sigma_sq,1.006805,1.00861,True,-0.9079155222187201,-1.635843105,-0.9429658700000001,-0.03672092635000005
Non-centered,2048,96,theta[1],1.006805,1.00861,True,0.9613593456425001,0.8806045815,0.96125024,1.04086415
Non-centered,2048,97,log_sigma_sq,1.006555,1.0076,True,-0.85229849572178,-1.688774805,-0.8807114300000001,0.09253122364999923
Non-centered,2048,97,theta[1],1.006555,1.0076,True,0.96064938912,0.8788319585,0.9611398950000001,1.040865625
Non-centered,2048,98,log_sigma_sq,1.00427,1.00674,True,-0.931765650875425,-1.68046977,-0.964970815,-0.14031789550000012
Non-centered,2048,98,theta[1],1.00427,1.00674,True,0.9623019142075,0.8806811364999999,0.96232826,1.0456121999999997
Non-centered,2048,99,log_sigma_sq,1.003925,1.00475,True,-0.8958993851297501,-1.648411925,-0.931505185,-0.04149483705000012
Non-centered,2048,99,theta[1],1.003925,1.00475,True,0.961594180515,0.8821451265,0.961582995,1.04240601
Non-centered,2048,100,log_sigma_sq,1.018635,1.02249,False,-0.8456141946381874,-1.644766135,-0.882117085,0.12043903999999993
Non-centered,2048,100,theta[1],1.018635,1.02249,False,0.961605592085,0.8809697145,0.9614835399999999,1.04237227
Non-centered,32768,1,log_sigma_sq,1.01278,1.01324,False,-0.7614544359740307,-1.49445918,-0.7885449099999999,0.05820621594999944
Non-centered,32768,1,theta[1],1.01278,1.01324,False,1.0482216785525,1.027082965,1.0482804,1.068920125
Non-centered,32768,2,log_sigma_sq,1.01082,1.01238,False,-0.72700591900362,-1.52048643,-0.786946835,0.2158314744999995
Non-centered,32768,2,theta[1],1.01082,1.01238,False,1.0481305527499998,1.0276159,1.0480888,1.069133705
Non-centered,32768,3,log_sigma_sq,1.0066449999999998,1.00798,True,-0.7708222991996251,-1.49624458,-0.80300503,0.07630677574999942
Non-centered,32768,3,theta[1],1.0066449999999998,1.00798,True,1.0481114591,1.028195345,1.04797815,1.0687702
